,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
0,478.45,480.5,474.9,474.9,10781217.0,,,474.9,,,1.0,0.0,BP.XLON,XLON,2022-12-30T00:00:00+0000
1,474.2,480.85,472.8,480.75,11296921.0,,,480.75,,,1.0,0.0,BP.XLON,XLON,2022-12-29T00:00:00+0000
2,487.75,489.95,477.25,480.4,21010409.0,,,480.4,,,1.0,0.0,BP.XLON,XLON,2022-12-28T00:00:00+0000
3,478.9,478.9,478.9,478.9,551152038.0,,,478.9,,,1.0,0.0,BP.XLON,XLON,2022-12-27T00:00:00+0000
4,475.0,478.9,473.75,478.9,62024066.0,,,478.9,,,1.0,0.0,BP.XLON,XLON,2022-12-23T00:00:00+0000
5,482.1,485.066,476.5,477.9,19370107.0,,,477.9,,,1.0,0.0,BP.XLON,XLON,2022-12-22T00:00:00+0000
6,466.95,480.65,466.15,480.0,28925236.0,,,480.0,,,1.0,0.0,BP.XLON,XLON,2022-12-21T00:00:00+0000
7,462.1,470.8,461.05,467.45,30247953.0,,,467.45,,,1.0,0.0,BP.XLON,XLON,2022-12-20T00:00:00+0000
8,458.95,470.3,457.4,466.6,25472064.0,,,466.6,,,1.0,0.0,BP.XLON,XLON,2022-12-19T00:00:00+0000
9,466.75,468.25,455.4,455.4,130508366.0,,,455.4,,,1.0,0.0,BP.XLON,XLON,2022-12-16T00:00:00+0000
10,468.4,472.05,464.75,465.85,33858219.0,,,465.85,,,1.0,0.0,BP.XLON,XLON,2022-12-15T00:00:00+0000
11,470.3,475.6295,467.55,469.55,29464499.0,,,469.55,,,1.0,0.0,BP.XLON,XLON,2022-12-14T00:00:00+0000
12,465.85,472.85,463.5,471.05,27910378.0,,,471.05,,,1.0,0.0,BP.XLON,XLON,2022-12-13T00:00:00+0000
13,459.7,465.65,456.75,462.1,29652959.0,,,462.1,,,1.0,0.0,BP.XLON,XLON,2022-12-12T00:00:00+0000
14,462.35,465.5855,455.0,461.95,55204546.0,,,461.95,,,1.0,0.0,BP.XLON,XLON,2022-12-09T00:00:00+0000
15,467.3,474.45,463.95,463.95,30088329.0,,,463.95,,,1.0,0.0,BP.XLON,XLON,2022-12-08T00:00:00+0000
16,470.45,473.8,463.05,464.0,37004601.0,,,464.0,,,1.0,0.0,BP.XLON,XLON,2022-12-07T00:00:00+0000
17,480.7,483.5,470.9,474.65,46949224.0,,,474.65,,,1.0,0.0,BP.XLON,XLON,2022-12-06T00:00:00+0000
18,479.25,489.272,477.3685,483.5,26763444.0,,,483.5,,,1.0,0.0,BP.XLON,XLON,2022-12-05T00:00:00+0000
19,485.0,486.3,474.5,480.9,37826696.0,,,480.9,,,1.0,0.0,BP.XLON,XLON,2022-12-02T00:00:00+0000
20,493.5,495.8,486.95,489.45,31929724.0,,,489.45,,,1.0,0.0,BP.XLON,XLON,2022-12-01T00:00:00+0000
21,492.5,503.3,492.05,497.5,109423084.0,,,497.5,,,1.0,0.0,BP.XLON,XLON,2022-11-30T00:00:00+0000
22,486.0,496.75,486.0,492.05,33063954.0,,,492.05,,,1.0,0.0,BP.XLON,XLON,2022-11-29T00:00:00+0000
23,479.8,484.85,475.05,483.55,36524323.0,,,483.55,,,1.0,0.0,BP.XLON,XLON,2022-11-28T00:00:00+0000
24,482.35,493.05,482.1705,488.35,24950807.0,,,488.35,,,1.0,0.0,BP.XLON,XLON,2022-11-25T00:00:00+0000
25,485.15,487.85,479.95,483.55,20528228.0,,,483.55,,,1.0,0.0,BP.XLON,XLON,2022-11-24T00:00:00+0000
26,490.0,498.6,482.75,483.1,40376776.0,,,483.1,,,1.0,0.0,BP.XLON,XLON,2022-11-23T00:00:00+0000
27,471.0,488.0,470.5,488.0,51532384.0,,,488.0,,,1.0,0.0,BP.XLON,XLON,2022-11-22T00:00:00+0000
28,475.3,477.6,456.5,458.15,50896513.0,,,458.15,,,1.0,0.0,BP.XLON,XLON,2022-11-21T00:00:00+0000
29,483.0,486.2,469.5,476.05,36367979.0,,,476.05,,,1.0,0.0,BP.XLON,XLON,2022-11-18T00:00:00+0000
30,476.7,482.45,476.6,478.65,37515539.0,,,478.65,,,1.0,0.0,BP.XLON,XLON,2022-11-17T00:00:00+0000
31,479.45,488.25,478.9647,481.35,36983804.0,,,481.35,,,1.0,0.0,BP.XLON,XLON,2022-11-16T00:00:00+0000
32,477.85,480.6,472.55,477.05,29105128.0,,,477.05,,,1.0,0.0,BP.XLON,XLON,2022-11-15T00:00:00+0000
33,477.4,483.3,472.35,480.5,26393854.0,,,480.5,,,1.0,0.0,BP.XLON,XLON,2022-11-14T00:00:00+0000
34,475.35,483.4,471.9835,478.4,30998612.0,,,478.4,,,1.0,0.0,BP.XLON,XLON,2022-11-11T00:00:00+0000
35,473.5,486.4,470.75,470.75,43043390.0,,,470.75,,,1.0,0.0,BP.XLON,XLON,2022-11-10T00:00:00+0000
36,485.85,488.6,481.35,482.1,34987609.0,,,482.1,,,1.0,0.0,BP.XLON,XLON,2022-11-09T00:00:00+0000
37,497.6,501.8,485.6951,485.7,40735567.0,,,485.7,,,1.0,0.0,BP.XLON,XLON,2022-11-08T00:00:00+0000
38,497.1,503.2971,494.45,501.8,29186756.0,,,501.8,,,1.0,0.0,BP.XLON,XLON,2022-11-07T00:00:00+0000
39,495.95,504.4,493.0,499.95,41893322.0,,,499.95,,,1.0,0.0,BP.XLON,XLON,2022-11-04T00:00:00+0000
40,482.15,494.3,477.95,493.5,34751923.0,,,493.5,,,1.0,0.0,BP.XLON,XLON,2022-11-03T00:00:00+0000
41,483.4,486.9,476.85,484.35,29608882.0,,,484.35,,,1.0,0.0,BP.XLON,XLON,2022-11-02T00:00:00+0000
42,479.5,486.9,474.2,486.45,32392737.0,,,486.45,,,1.0,0.0,BP.XLON,XLON,2022-11-01T00:00:00+0000
43,474.0,484.0,467.1,479.8,32325676.0,,,479.8,,,1.0,0.0,BP.XLON,XLON,2022-10-31T00:00:00+0000
44,472.0,479.3,471.0,472.95,25300847.0,,,472.95,,,1.0,0.0,BP.XLON,XLON,2022-10-28T00:00:00+0000
45,466.85,483.3,466.2208,481.9,56370224.0,,,481.9,,,1.0,0.0,BP.XLON,XLON,2022-10-27T00:00:00+0000
46,464.65,468.05,460.35,464.95,52167987.0,,,464.95,,,1.0,0.0,BP.XLON,XLON,2022-10-26T00:00:00+0000
47,469.9,470.95,464.75,465.6,28782366.0,,,465.6,,,1.0,0.0,BP.XLON,XLON,2022-10-25T00:00:00+0000
48,466.8,474.1472,458.25,470.0,32477608.0,,,470.0,,,1.0,0.0,BP.XLON,XLON,2022-10-24T00:00:00+0000
49,457.2,465.0,456.5,464.45,29567272.0,,,464.45,,,1.0,0.0,BP.XLON,XLON,2022-10-21T00:00:00+0000
50,460.35,464.65,457.3,460.95,34804133.0,,,460.95,,,1.0,0.0,BP.XLON,XLON,2022-10-20T00:00:00+0000
51,452.8,456.0,445.5,455.25,28472659.0,,,455.25,,,1.0,0.0,BP.XLON,XLON,2022-10-19T00:00:00+0000
52,453.1,458.2,445.25,445.25,29281767.0,,,445.25,,,1.0,0.0,BP.XLON,XLON,2022-10-18T00:00:00+0000
53,455.6,462.5,447.3,449.45,35747535.0,,,449.45,,,1.0,0.0,BP.XLON,XLON,2022-10-17T00:00:00+0000
54,460.8,465.6135,452.9,460.469,42364416.0,,,460.469,,,1.0,0.0,BP.XLON,XLON,2022-10-14T00:00:00+0000
55,451.05,461.25,446.2,458.25,32383087.0,,,458.25,,,1.0,0.0,BP.XLON,XLON,2022-10-13T00:00:00+0000
56,453.55,458.75,446.45,449.35,31435864.0,,,449.35,,,1.0,0.0,BP.XLON,XLON,2022-10-12T00:00:00+0000
