,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
157,64.17,64.71,61.8,63.4,6836941.0,,,63.4,,,1.0,0.0,AA,XNYS,2022-05-17T00:00:00+0000
158,59.5,61.15,58.6,60.28,6681535.0,,,60.28,,,1.0,0.0,AA,XNYS,2022-05-16T00:00:00+0000
159,57.29,59.68,56.9,58.33,7738100.0,,,58.33,,,1.0,0.0,AA,XNYS,2022-05-13T00:00:00+0000
160,54.85,56.36,53.34,54.58,7408825.0,,,54.58,,,1.0,0.0,AA,XNYS,2022-05-12T00:00:00+0000
161,57.46,59.36,56.27,56.66,6191900.0,,,56.66,,,1.0,0.0,AA,XNYS,2022-05-11T00:00:00+0000
162,55.51,56.91,53.61,55.84,8496200.0,,,55.84,,,1.0,0.0,AA,XNYS,2022-05-10T00:00:00+0000
163,58.5,58.5731,53.73,54.21,11936671.0,,,54.21,,,1.0,0.0,AA,XNYS,2022-05-09T00:00:00+0000
164,62.37,62.8,60.0,61.04,5582500.0,,,61.04,,,1.0,0.0,AA,XNYS,2022-05-06T00:00:00+0000
165,67.77,68.17,61.94,63.46,5535290.0,,,63.46,,,1.0,0.0,AA,XNYS,2022-05-05T00:00:00+0000
166,65.0,68.09,64.21,67.96,5753312.0,,,67.96,,,1.0,0.0,AA,XNYS,2022-05-04T00:00:00+0000
167,65.17,67.66,64.2,64.66,6508700.0,,,64.66,,,1.0,0.0,AA,XNYS,2022-05-03T00:00:00+0000
168,67.0,67.62,64.43,66.16,5815400.0,,,66.16,,,1.0,0.0,AA,XNYS,2022-05-02T00:00:00+0000
169,71.06,72.68,67.225,67.8,6091800.0,,,67.8,,,1.0,0.0,AA,XNYS,2022-04-29T00:00:00+0000
170,69.78,70.998,67.081,70.52,5639700.0,,,70.52,,,1.0,0.0,AA,XNYS,2022-04-28T00:00:00+0000
171,68.265,71.54,67.54,69.99,8629300.0,,,69.99,,,1.0,0.0,AA,XNYS,2022-04-27T00:00:00+0000
172,67.15,69.03,64.67,66.97,7981600.0,,,66.97,,,1.0,0.0,AA,XNYS,2022-04-26T00:00:00+0000
173,64.71,68.58,62.46,67.37,14063800.0,,,67.37,,,1.0,0.0,AA,XNYS,2022-04-25T00:00:00+0000
174,71.87,72.3,66.72,67.37,10963900.0,,,67.37,,,1.0,0.0,AA,XNYS,2022-04-22T00:00:00+0000
175,80.65,81.4,71.32,72.2,21956400.0,,,72.2,,,1.0,0.0,AA,XNYS,2022-04-21T00:00:00+0000
176,85.91,88.01,82.56,86.93,6878800.0,,,86.93,,,1.0,0.0,AA,XNYS,2022-04-20T00:00:00+0000
177,87.85,88.2,85.51,86.58,5115600.0,,,86.58,,,1.0,0.0,AA,XNYS,2022-04-19T00:00:00+0000
178,88.0,90.98,86.94,89.45,4466900.0,,,89.45,,,1.0,0.0,AA,XNYS,2022-04-18T00:00:00+0000
179,87.38,90.08,87.1,87.77,4878492.0,,,87.77,,,1.0,0.0,AA,XNYS,2022-04-14T00:00:00+0000
180,84.73,87.74,83.15,87.42,4796600.0,,,87.42,,,1.0,0.0,AA,XNYS,2022-04-13T00:00:00+0000
181,83.7,86.38,82.9542,83.26,4186237.0,,,83.26,,,1.0,0.0,AA,XNYS,2022-04-12T00:00:00+0000
182,83.62,84.2,80.83,82.53,4618083.0,,,82.53,,,1.0,0.0,AA,XNYS,2022-04-11T00:00:00+0000
183,85.3,86.87,83.63,84.15,4585400.0,,,84.15,,,1.0,0.0,AA,XNYS,2022-04-08T00:00:00+0000
184,87.7,88.394,83.17,86.1,6511700.0,,,86.1,,,1.0,0.0,AA,XNYS,2022-04-07T00:00:00+0000
185,89.0,89.81,86.74,87.73,4530400.0,,,87.73,,,1.0,0.0,AA,XNYS,2022-04-06T00:00:00+0000
186,93.2,93.2,85.1,87.71,6842800.0,,,87.71,,,1.0,0.0,AA,XNYS,2022-04-05T00:00:00+0000
187,91.0,91.58,88.85,90.9,3685700.0,,,90.9,,,1.0,0.0,AA,XNYS,2022-04-04T00:00:00+0000
188,91.69,93.58,87.535,90.62,5745500.0,,,90.62,,,1.0,0.0,AA,XNYS,2022-04-01T00:00:00+0000
189,91.67,92.7,89.8006,90.03,4069705.0,,,90.03,,,1.0,0.0,AA,XNYS,2022-03-31T00:00:00+0000
190,92.6,93.99,90.96,92.19,5473574.0,,,92.19,,,1.0,0.0,AA,XNYS,2022-03-30T00:00:00+0000
191,86.5,90.1,84.13,90.07,7527500.0,,,90.07,,,1.0,0.0,AA,XNYS,2022-03-29T00:00:00+0000
192,90.64,92.87,88.11,92.46,5110700.0,,,92.46,,,1.0,0.0,AA,XNYS,2022-03-28T00:00:00+0000
193,95.89,98.09,91.02,91.96,6035100.0,,,91.96,,,1.0,0.0,AA,XNYS,2022-03-25T00:00:00+0000
194,91.65,95.435,91.39,95.06,6984375.0,,,95.06,,,1.0,0.0,AA,XNYS,2022-03-24T00:00:00+0000
195,91.49,95.79,91.02,94.22,6837900.0,,,94.22,,,1.0,0.0,AA,XNYS,2022-03-23T00:00:00+0000
196,89.98,91.563,88.52,89.88,6094100.0,,,89.88,,,1.0,0.0,AA,XNYS,2022-03-22T00:00:00+0000
197,85.57,92.11,85.3,90.69,9880500.0,,,90.69,,,1.0,0.0,AA,XNYS,2022-03-21T00:00:00+0000
