,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
62,462.25,484.3096,461.4,481.95,48660457.0,,,481.95,,,1.0,0.0,HSBA.XLON,XLON,2022-10-04T00:00:00+0000
63,462.4,463.15,453.5,461.4,19464566.0,,,461.4,,,1.0,0.0,HSBA.XLON,XLON,2022-10-03T00:00:00+0000
64,468.5,483.6325,465.0,468.55,32631785.0,,,468.55,,,1.0,0.0,HSBA.XLON,XLON,2022-09-30T00:00:00+0000
65,476.6,479.5,461.95,467.0,26750934.0,,,467.0,,,1.0,0.0,HSBA.XLON,XLON,2022-09-29T00:00:00+0000
66,484.0,485.15,469.55,483.45,35808035.0,,,483.45,,,1.0,0.0,HSBA.XLON,XLON,2022-09-28T00:00:00+0000
67,502.0,504.1,495.35,495.7,39976108.0,,,495.7,,,1.0,0.0,HSBA.XLON,XLON,2022-09-27T00:00:00+0000
68,501.3,506.0756,492.0,501.6,32819026.0,,,501.6,,,1.0,0.0,HSBA.XLON,XLON,2022-09-26T00:00:00+0000
69,519.3,522.0,505.5,510.0,28492185.0,,,510.0,,,1.0,0.0,HSBA.XLON,XLON,2022-09-23T00:00:00+0000
70,519.7,523.7,512.9332,515.0,20036150.0,,,515.0,,,1.0,0.0,HSBA.XLON,XLON,2022-09-22T00:00:00+0000
71,537.0,537.0,518.9,524.9,56199598.0,,,524.9,,,1.0,0.0,HSBA.XLON,XLON,2022-09-21T00:00:00+0000
72,537.6,541.0,530.2,534.1,25526888.0,,,534.1,,,1.0,0.0,HSBA.XLON,XLON,2022-09-20T00:00:00+0000
73,530.9,537.0,527.4,529.5,46048914.0,,,529.5,,,1.0,0.0,HSBA.XLON,XLON,2022-09-16T00:00:00+0000
74,523.8,531.6,521.8,529.7,20736629.0,,,529.7,,,1.0,0.0,HSBA.XLON,XLON,2022-09-15T00:00:00+0000
75,528.1,529.6,517.2,518.9,19296062.0,,,518.9,,,1.0,0.0,HSBA.XLON,XLON,2022-09-14T00:00:00+0000
76,535.3,535.4,527.4,529.6,15727834.0,,,529.6,,,1.0,0.0,HSBA.XLON,XLON,2022-09-13T00:00:00+0000
77,528.5,539.1,526.0,536.0,25580511.0,,,536.0,,,1.0,0.0,HSBA.XLON,XLON,2022-09-12T00:00:00+0000
78,526.2,530.2,524.3,525.0,17300440.0,,,525.0,,,1.0,0.0,HSBA.XLON,XLON,2022-09-09T00:00:00+0000
79,525.7,529.3,520.7,526.5,15420172.0,,,526.5,,,1.0,0.0,HSBA.XLON,XLON,2022-09-08T00:00:00+0000
80,530.0,531.3,518.8,523.0,26949541.0,,,523.0,,,1.0,0.0,HSBA.XLON,XLON,2022-09-07T00:00:00+0000
81,535.3,539.1,528.5,533.7,12107699.0,,,533.7,,,1.0,0.0,HSBA.XLON,XLON,2022-09-06T00:00:00+0000
82,530.6,536.8,527.8,536.8,15347088.0,,,536.8,,,1.0,0.0,HSBA.XLON,XLON,2022-09-05T00:00:00+0000
83,527.6,535.1,524.7,534.9,19327342.0,,,534.9,,,1.0,0.0,HSBA.XLON,XLON,2022-09-02T00:00:00+0000
84,527.9,530.9,518.4,520.8,18073131.0,,,520.8,,,1.0,0.0,HSBA.XLON,XLON,2022-09-01T00:00:00+0000
85,534.0,534.02,526.1,528.8,38221420.0,,,528.8,,,1.0,0.0,HSBA.XLON,XLON,2022-08-31T00:00:00+0000
86,526.2,538.211,523.9,529.5,17046128.0,,,529.5,,,1.0,0.0,HSBA.XLON,XLON,2022-08-30T00:00:00+0000
87,528.7,531.6,522.3,523.0,17445192.0,,,523.0,,,1.0,0.0,HSBA.XLON,XLON,2022-08-26T00:00:00+0000
88,526.4,528.9,520.4,522.5,9981982.0,,,522.5,,,1.0,0.0,HSBA.XLON,XLON,2022-08-25T00:00:00+0000
89,529.6,531.0,518.2,521.2,17213680.0,,,521.2,,,1.0,0.0,HSBA.XLON,XLON,2022-08-24T00:00:00+0000
90,533.6,534.1,528.2,531.3,13982342.0,,,531.3,,,1.0,0.0,HSBA.XLON,XLON,2022-08-23T00:00:00+0000
91,535.1,539.5,532.6,538.2,22214018.0,,,538.2,,,1.0,0.0,HSBA.XLON,XLON,2022-08-22T00:00:00+0000
92,539.0,540.7,534.8,536.8,17880037.0,,,536.8,,,1.0,0.0,HSBA.XLON,XLON,2022-08-19T00:00:00+0000
93,536.0,543.1,531.7978,540.7,11125245.0,,,540.7,,,1.0,0.0,HSBA.XLON,XLON,2022-08-18T00:00:00+0000
94,550.5,552.3,541.7,545.1,10264502.0,,,545.1,,,1.0,0.0,HSBA.XLON,XLON,2022-08-17T00:00:00+0000
95,546.8,553.2,546.8,549.8,12530407.0,,,549.8,,,1.0,0.0,HSBA.XLON,XLON,2022-08-16T00:00:00+0000
96,552.3,553.0,544.0,547.0,7235527.0,,,547.0,,,1.0,0.0,HSBA.XLON,XLON,2022-08-15T00:00:00+0000
97,550.6,554.7,548.4,550.5,8943929.0,,,550.5,,,1.0,0.0,HSBA.XLON,XLON,2022-08-12T00:00:00+0000
98,548.8,550.7,545.6,548.9,7800944.0,,,548.9,,,1.0,0.0,HSBA.XLON,XLON,2022-08-11T00:00:00+0000
99,549.5,555.2,543.4,545.0,16187780.0,,,545.0,,,1.0,0.0,HSBA.XLON,XLON,2022-08-10T00:00:00+0000
100,545.0,556.4,544.4,553.5,13940272.0,,,553.5,,,1.0,0.0,HSBA.XLON,XLON,2022-08-09T00:00:00+0000
101,544.3,549.9,541.4,545.5,13852845.0,,,545.5,,,1.0,0.0,HSBA.XLON,XLON,2022-08-08T00:00:00+0000
102,540.0,544.9,531.1,541.9,12257244.0,,,541.9,,,1.0,0.0,HSBA.XLON,XLON,2022-08-05T00:00:00+0000
103,538.0,545.0,537.9,540.8,16171787.0,,,540.8,,,1.0,0.0,HSBA.XLON,XLON,2022-08-04T00:00:00+0000
104,532.4,544.7,530.3,543.4,18474743.0,,,543.4,,,1.0,0.0,HSBA.XLON,XLON,2022-08-03T00:00:00+0000
105,533.1,541.3,530.8,534.4,16485277.0,,,534.4,,,1.0,0.0,HSBA.XLON,XLON,2022-08-02T00:00:00+0000
106,536.2,557.8,536.2,545.2,26306762.0,,,545.2,,,1.0,0.0,HSBA.XLON,XLON,2022-08-01T00:00:00+0000
107,513.9,519.8,509.4,513.7,30600092.0,,,513.7,,,1.0,0.0,HSBA.XLON,XLON,2022-07-29T00:00:00+0000
108,521.0,523.1002,512.2,513.4,17300030.0,,,513.4,,,1.0,0.0,HSBA.XLON,XLON,2022-07-28T00:00:00+0000
109,526.0,529.5,520.72,524.2,30812405.0,,,524.2,,,1.0,0.0,HSBA.XLON,XLON,2022-07-27T00:00:00+0000
110,530.0,532.65,522.4,524.5,15824507.0,,,524.5,,,1.0,0.0,HSBA.XLON,XLON,2022-07-26T00:00:00+0000
111,516.2,528.8,514.4,526.5,18488206.0,,,526.5,,,1.0,0.0,HSBA.XLON,XLON,2022-07-25T00:00:00+0000
112,516.1,523.2,514.0,515.2,20758687.0,,,515.2,,,1.0,0.0,HSBA.XLON,XLON,2022-07-22T00:00:00+0000
113,516.1,523.4,512.0,523.4,27905627.0,,,523.4,,,1.0,0.0,HSBA.XLON,XLON,2022-07-21T00:00:00+0000
114,516.3,525.1,513.4,517.8,33540727.0,,,517.8,,,1.0,0.0,HSBA.XLON,XLON,2022-07-20T00:00:00+0000
115,516.3,524.1,515.4,523.4,21324342.0,,,523.4,,,1.0,0.0,HSBA.XLON,XLON,2022-07-19T00:00:00+0000
116,522.0,524.1,518.6,519.8,22644287.0,,,519.8,,,1.0,0.0,HSBA.XLON,XLON,2022-07-18T00:00:00+0000
117,514.0,518.8,508.4,513.9,26164529.0,,,513.9,,,1.0,0.0,HSBA.XLON,XLON,2022-07-15T00:00:00+0000
118,525.6,528.9,511.6,512.4,29414661.0,,,512.4,,,1.0,0.0,HSBA.XLON,XLON,2022-07-14T00:00:00+0000
119,529.5,532.7,522.1,527.2,21092154.0,,,527.2,,,1.0,0.0,HSBA.XLON,XLON,2022-07-13T00:00:00+0000
120,527.1,530.4,517.2,529.8,19498737.0,,,529.8,,,1.0,0.0,HSBA.XLON,XLON,2022-07-12T00:00:00+0000
121,522.4,532.2,519.2,527.7,14961701.0,,,527.7,,,1.0,0.0,HSBA.XLON,XLON,2022-07-11T00:00:00+0000
122,532.0,532.0,519.6,525.8,20346464.0,,,525.8,,,1.0,0.0,HSBA.XLON,XLON,2022-07-08T00:00:00+0000
123,525.5,538.1,525.1545,535.6,28187668.0,,,535.6,,,1.0,0.0,HSBA.XLON,XLON,2022-07-07T00:00:00+0000
124,521.6,526.2,513.1,518.7,28236003.0,,,518.7,,,1.0,0.0,HSBA.XLON,XLON,2022-07-06T00:00:00+0000
125,543.5,544.0,520.9,523.1,42429648.0,,,523.1,,,1.0,0.0,HSBA.XLON,XLON,2022-07-05T00:00:00+0000
126,539.1,543.1,536.3,539.7,8441002.0,,,539.7,,,1.0,0.0,HSBA.XLON,XLON,2022-07-04T00:00:00+0000
127,535.4,540.6,531.9,534.4,15024856.0,,,534.4,,,1.0,0.0,HSBA.XLON,XLON,2022-07-01T00:00:00+0000
128,545.9,550.2005,528.5,535.6,29522758.0,,,535.6,,,1.0,0.0,HSBA.XLON,XLON,2022-06-30T00:00:00+0000
129,542.3,555.45,541.7,552.1,18704198.0,,,552.1,,,1.0,0.0,HSBA.XLON,XLON,2022-06-29T00:00:00+0000
130,541.0,549.6,538.0,545.8,34976367.0,,,545.8,,,1.0,0.0,HSBA.XLON,XLON,2022-06-28T00:00:00+0000
131,538.0,541.1,532.0,538.6,46425504.0,,,538.6,,,1.0,0.0,HSBA.XLON,XLON,2022-06-27T00:00:00+0000
132,528.3,537.3,524.5,537.3,23663560.0,,,537.3,,,1.0,0.0,HSBA.XLON,XLON,2022-06-24T00:00:00+0000
133,534.3,539.7,525.2,526.6,26853971.0,,,526.6,,,1.0,0.0,HSBA.XLON,XLON,2022-06-23T00:00:00+0000
134,532.0,537.7,529.7,533.6,43245143.0,,,533.6,,,1.0,0.0,HSBA.XLON,XLON,2022-06-22T00:00:00+0000
135,533.0,545.7,531.8,538.8,29001808.0,,,538.8,,,1.0,0.0,HSBA.XLON,XLON,2022-06-21T00:00:00+0000
136,512.5,542.25,511.3,537.5,25207847.0,,,537.5,,,1.0,0.0,HSBA.XLON,XLON,2022-06-20T00:00:00+0000
137,517.4,524.2,507.4,508.7,71981647.0,,,508.7,,,1.0,0.0,HSBA.XLON,XLON,2022-06-17T00:00:00+0000
138,528.2,531.5,510.5,511.6,48858811.0,,,511.6,,,1.0,0.0,HSBA.XLON,XLON,2022-06-16T00:00:00+0000
139,525.0,537.3,524.9244,530.6,60602167.0,,,530.6,,,1.0,0.0,HSBA.XLON,XLON,2022-06-15T00:00:00+0000
140,515.5,523.2,512.25,520.4,31200273.0,,,520.4,,,1.0,0.0,HSBA.XLON,XLON,2022-06-14T00:00:00+0000
141,507.0,508.2,499.6,502.9,25985059.0,,,502.9,,,1.0,0.0,HSBA.XLON,XLON,2022-06-13T00:00:00+0000
142,511.0,512.67,497.8,499.1,20180400.0,,,499.1,,,1.0,0.0,HSBA.XLON,XLON,2022-06-10T00:00:00+0000
143,516.6,520.5,510.9,511.8,18171829.0,,,511.8,,,1.0,0.0,HSBA.XLON,XLON,2022-06-09T00:00:00+0000
144,523.1,526.0,517.0,520.2,22932872.0,,,520.2,,,1.0,0.0,HSBA.XLON,XLON,2022-06-08T00:00:00+0000
145,528.9,533.5,527.5,529.3,20106937.0,,,529.3,,,1.0,0.0,HSBA.XLON,XLON,2022-06-07T00:00:00+0000
146,530.7,538.8,529.3,533.5,28737591.0,,,533.5,,,1.0,0.0,HSBA.XLON,XLON,2022-06-06T00:00:00+0000
147,534.0,536.8,528.3,529.6,37277306.0,,,529.6,,,1.0,0.0,HSBA.XLON,XLON,2022-06-01T00:00:00+0000
148,525.2,534.8,523.7,533.0,88777348.0,,,533.0,,,1.0,0.0,HSBA.XLON,XLON,2022-05-31T00:00:00+0000
149,532.8,533.0,526.0,528.6,19371250.0,,,528.6,,,1.0,0.0,HSBA.XLON,XLON,2022-05-30T00:00:00+0000
150,524.2,534.2,521.5,532.4,20439624.0,,,532.4,,,1.0,0.0,HSBA.XLON,XLON,2022-05-27T00:00:00+0000
151,517.8,526.0,516.8,525.3,20165293.0,,,525.3,,,1.0,0.0,HSBA.XLON,XLON,2022-05-26T00:00:00+0000
152,521.6,524.7,517.3,521.3,39065915.0,,,521.3,,,1.0,0.0,HSBA.XLON,XLON,2022-05-25T00:00:00+0000
153,497.9,522.2,494.75,518.9,63722979.0,,,518.9,,,1.0,0.0,HSBA.XLON,XLON,2022-05-24T00:00:00+0000
154,493.7,501.0,490.85,501.0,34935823.0,,,501.0,,,1.0,0.0,HSBA.XLON,XLON,2022-05-23T00:00:00+0000
155,496.0,500.9,490.65,490.75,29527512.0,,,490.75,,,1.0,0.0,HSBA.XLON,XLON,2022-05-20T00:00:00+0000
156,493.95,495.35,484.1,485.9,27154260.0,,,485.9,,,1.0,0.0,HSBA.XLON,XLON,2022-05-19T00:00:00+0000
157,498.65,499.4,493.65,495.5,23931630.0,,,495.5,,,1.0,0.0,HSBA.XLON,XLON,2022-05-18T00:00:00+0000
158,499.75,504.9,496.65,502.4,26233379.0,,,502.4,,,1.0,0.0,HSBA.XLON,XLON,2022-05-17T00:00:00+0000
159,496.4,503.4,495.45,498.55,18638423.0,,,498.55,,,1.0,0.0,HSBA.XLON,XLON,2022-05-16T00:00:00+0000
160,492.45,501.4,492.45,501.4,44495393.0,,,501.4,,,1.0,0.0,HSBA.XLON,XLON,2022-05-13T00:00:00+0000
161,491.0,491.7,477.95,483.4,33506121.0,,,483.4,,,1.0,0.0,HSBA.XLON,XLON,2022-05-12T00:00:00+0000
162,498.3,503.6,494.0,499.45,45170104.0,,,499.45,,,1.0,0.0,HSBA.XLON,XLON,2022-05-11T00:00:00+0000
163,499.85,502.8,495.7,495.7,19194752.0,,,495.7,,,1.0,0.0,HSBA.XLON,XLON,2022-05-10T00:00:00+0000
164,503.7,505.3,492.4,492.7,14741024.0,,,492.7,,,1.0,0.0,HSBA.XLON,XLON,2022-05-09T00:00:00+0000
165,509.4,509.6,500.8,502.0,27507030.0,,,502.0,,,1.0,0.0,HSBA.XLON,XLON,2022-05-06T00:00:00+0000
166,521.6,523.0,506.2,508.0,23285935.0,,,508.0,,,1.0,0.0,HSBA.XLON,XLON,2022-05-05T00:00:00+0000
167,520.0,521.4,515.4,515.4,19192165.0,,,515.4,,,1.0,0.0,HSBA.XLON,XLON,2022-05-04T00:00:00+0000
168,503.9,512.8,501.5,512.8,25273560.0,,,512.8,,,1.0,0.0,HSBA.XLON,XLON,2022-05-03T00:00:00+0000
169,493.0,515.6,488.15,501.3,34993181.0,,,501.3,,,1.0,0.0,HSBA.XLON,XLON,2022-04-29T00:00:00+0000
170,494.5,502.1,489.45,494.05,25549735.0,,,494.05,,,1.0,0.0,HSBA.XLON,XLON,2022-04-28T00:00:00+0000
171,482.1,496.65,480.25,486.3,40552572.0,,,486.3,,,1.0,0.0,HSBA.XLON,XLON,2022-04-27T00:00:00+0000
172,489.25,496.9,472.6,473.85,39778718.0,,,473.85,,,1.0,0.0,HSBA.XLON,XLON,2022-04-26T00:00:00+0000
173,514.6,515.3,500.6,501.6,28551668.0,,,501.6,,,1.0,0.0,HSBA.XLON,XLON,2022-04-25T00:00:00+0000
174,531.5,534.9,522.9,523.3,18422782.0,,,523.3,,,1.0,0.0,HSBA.XLON,XLON,2022-04-22T00:00:00+0000
175,538.0,538.0,533.8,536.9,22440570.0,,,536.9,,,1.0,0.0,HSBA.XLON,XLON,2022-04-21T00:00:00+0000
176,526.2,541.1,523.8,538.0,26387757.0,,,538.0,,,1.0,0.0,HSBA.XLON,XLON,2022-04-20T00:00:00+0000
177,522.4,529.1,519.8,525.6,21485821.0,,,525.6,,,1.0,0.0,HSBA.XLON,XLON,2022-04-19T00:00:00+0000
178,515.0,522.5,514.2,522.4,27738362.0,,,522.4,,,1.0,0.0,HSBA.XLON,XLON,2022-04-14T00:00:00+0000
179,520.8,524.8,518.1,518.2,23391817.0,,,518.2,,,1.0,0.0,HSBA.XLON,XLON,2022-04-13T00:00:00+0000
180,526.6,527.9,517.899,519.3,28009105.0,,,519.3,,,1.0,0.0,HSBA.XLON,XLON,2022-04-12T00:00:00+0000
181,530.8,535.8,528.5,533.3,27825197.0,,,533.3,,,1.0,0.0,HSBA.XLON,XLON,2022-04-11T00:00:00+0000
182,527.4,531.3,524.4,530.0,20137705.0,,,530.0,,,1.0,0.0,HSBA.XLON,XLON,2022-04-08T00:00:00+0000
183,524.5,527.9,520.4,521.4,18901140.0,,,521.4,,,1.0,0.0,HSBA.XLON,XLON,2022-04-07T00:00:00+0000
184,527.5,529.1,518.9,524.2,31982508.0,,,524.2,,,1.0,0.0,HSBA.XLON,XLON,2022-04-06T00:00:00+0000
185,523.5,528.9,521.8,527.7,19497149.0,,,527.7,,,1.0,0.0,HSBA.XLON,XLON,2022-04-05T00:00:00+0000
186,526.9,529.0,521.2,525.1,16183014.0,,,525.1,,,1.0,0.0,HSBA.XLON,XLON,2022-04-04T00:00:00+0000
187,527.4,530.9,525.5,528.9,17654954.0,,,528.9,,,1.0,0.0,HSBA.XLON,XLON,2022-04-01T00:00:00+0000
188,527.2,530.2,524.4,525.4,20897108.0,,,525.4,,,1.0,0.0,HSBA.XLON,XLON,2022-03-31T00:00:00+0000
189,527.2,529.6,522.4,526.6,26625622.0,,,526.6,,,1.0,0.0,HSBA.XLON,XLON,2022-03-30T00:00:00+0000
190,521.0,533.2,518.9,527.0,21370492.0,,,527.0,,,1.0,0.0,HSBA.XLON,XLON,2022-03-29T00:00:00+0000
191,522.2,526.3,517.5,518.7,27840960.0,,,518.7,,,1.0,0.0,HSBA.XLON,XLON,2022-03-28T00:00:00+0000
192,514.5,522.0,511.3,516.8,17195902.0,,,516.8,,,1.0,0.0,HSBA.XLON,XLON,2022-03-25T00:00:00+0000
193,511.1,519.6,509.8,517.6,23120395.0,,,517.6,,,1.0,0.0,HSBA.XLON,XLON,2022-03-24T00:00:00+0000
194,512.3,515.6,509.7,509.7,16406710.0,,,509.7,,,1.0,0.0,HSBA.XLON,XLON,2022-03-23T00:00:00+0000
195,508.9,520.8,506.8,516.6,25113287.0,,,516.6,,,1.0,0.0,HSBA.XLON,XLON,2022-03-22T00:00:00+0000
196,499.5,503.5,498.5,500.8,19703661.0,,,500.8,,,1.0,0.0,HSBA.XLON,XLON,2022-03-21T00:00:00+0000
