,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
0,3637.5,3659.5,3636.5825,3650.0,1215998.0,,,3650.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-30T00:00:00+0000
1,3654.0,3674.0,3608.0,3668.0,1664894.0,,,3668.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-29T00:00:00+0000
2,3684.5,3689.0,3657.0,3668.5,2702542.0,,,3668.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-28T00:00:00+0000
3,3647.5,3647.5,3647.5,3647.5,3825.0,,,3647.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-27T00:00:00+0000
4,3672.0,3675.856,3635.0,3647.5,3210422.0,,,3647.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-23T00:00:00+0000
5,3689.5,3709.0,3663.0,3663.0,1964880.0,,,3663.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-22T00:00:00+0000
6,3641.5,3701.5,3627.0,3693.0,4260178.0,,,3693.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-21T00:00:00+0000
7,3624.0,3659.0,3615.0,3629.5,6544322.0,,,3629.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-20T00:00:00+0000
8,3630.5,3662.0,3602.7151,3636.0,2894890.0,,,3636.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-19T00:00:00+0000
9,3674.0,3690.0,3589.0,3624.0,7212697.0,,,3624.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-16T00:00:00+0000
10,3764.0,3770.5,3667.0,3675.5,3203503.0,,,3675.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-15T00:00:00+0000
11,3740.0,3766.5,3699.5,3764.5,2828898.0,,,3764.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-14T00:00:00+0000
12,3719.5,3778.5,3695.5,3759.5,3834987.0,,,3759.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-13T00:00:00+0000
13,3729.5,3750.5,3714.4897,3728.5,3473152.0,,,3728.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-12T00:00:00+0000
14,3774.0,3781.5,3725.5,3743.0,2868130.0,,,3743.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-09T00:00:00+0000
15,3827.0,3827.0,3718.0,3776.0,2532316.0,,,3776.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-08T00:00:00+0000
16,3820.0,3853.0,3812.0,3819.0,2456794.0,,,3819.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-07T00:00:00+0000
17,3839.0,3860.5,3825.0,3827.0,2257721.0,,,3827.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-06T00:00:00+0000
18,3850.0,3854.8875,3797.0,3821.5,1435507.0,,,3821.5,,,1.0,0.0,DGE.XLON,XLON,2022-12-05T00:00:00+0000
19,3851.5,3855.5,3812.5,3847.0,2170377.0,,,3847.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-02T00:00:00+0000
20,3838.5,3881.5,3826.5,3846.0,1965317.0,,,3846.0,,,1.0,0.0,DGE.XLON,XLON,2022-12-01T00:00:00+0000
21,3802.0,3833.0,3774.5,3808.0,6072657.0,,,3808.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-30T00:00:00+0000
22,3779.5,3812.5,3763.5,3768.0,1931271.0,,,3768.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-29T00:00:00+0000
23,3750.0,3806.0,3739.0,3786.0,1535883.0,,,3786.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-28T00:00:00+0000
24,3734.0,3796.5,3728.0,3762.5,4559630.0,,,3762.5,,,1.0,0.0,DGE.XLON,XLON,2022-11-25T00:00:00+0000
25,3746.5,3766.843,3713.0,3749.0,1421710.0,,,3749.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-24T00:00:00+0000
26,3745.5,3769.73,3735.5,3757.0,1548813.0,,,3757.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-23T00:00:00+0000
27,3724.5,3762.425,3717.0,3745.5,2220925.0,,,3745.5,,,1.0,0.0,DGE.XLON,XLON,2022-11-22T00:00:00+0000
28,3685.0,3740.5,3669.5,3726.0,1916825.0,,,3726.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-21T00:00:00+0000
29,3647.0,3685.0,3637.5,3674.0,2376197.0,,,3674.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-18T00:00:00+0000
30,3657.5,3667.0,3630.0,3652.5,1873220.0,,,3652.5,,,1.0,0.0,DGE.XLON,XLON,2022-11-17T00:00:00+0000
31,3611.0,3655.5,3594.0,3645.5,2145651.0,,,3645.5,,,1.0,0.0,DGE.XLON,XLON,2022-11-16T00:00:00+0000
32,3643.5,3692.0,3601.51,3614.0,2313061.0,,,3614.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-15T00:00:00+0000
33,3628.0,3721.5,3608.5,3659.0,4877856.0,,,3659.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-14T00:00:00+0000
34,3721.5,3729.5,3592.5,3619.0,8250200.0,,,3619.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-11T00:00:00+0000
35,3608.0,3733.5,3608.0,3722.5,2393560.0,,,3722.5,,,1.0,0.0,DGE.XLON,XLON,2022-11-10T00:00:00+0000
36,3602.5,3629.0,3580.5,3624.5,2265446.0,,,3624.5,,,1.0,0.0,DGE.XLON,XLON,2022-11-09T00:00:00+0000
37,3635.5,3652.5,3611.5,3634.0,4410562.0,,,3634.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-08T00:00:00+0000
38,3691.0,3696.0,3636.0,3645.0,1722141.0,,,3645.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-07T00:00:00+0000
39,3606.5,3729.0,3590.0,3688.0,2811306.0,,,3688.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-04T00:00:00+0000
40,3580.0,3612.5,3553.5,3595.0,1980830.0,,,3595.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-03T00:00:00+0000
41,3614.5,3640.5,3595.0,3602.5,2530061.0,,,3602.5,,,1.0,0.0,DGE.XLON,XLON,2022-11-02T00:00:00+0000
42,3629.5,3665.0,3604.0,3611.0,1910459.0,,,3611.0,,,1.0,0.0,DGE.XLON,XLON,2022-11-01T00:00:00+0000
43,3555.5,3605.5,3551.0,3598.0,1863529.0,,,3598.0,,,1.0,0.0,DGE.XLON,XLON,2022-10-31T00:00:00+0000
44,3524.5,3554.0,3488.0,3554.0,1395843.0,,,3554.0,,,1.0,0.0,DGE.XLON,XLON,2022-10-28T00:00:00+0000
45,3575.0,3604.1243,3521.5,3522.0,2974631.0,,,3522.0,,,1.0,0.0,DGE.XLON,XLON,2022-10-27T00:00:00+0000
46,3616.5,3616.5,3505.0,3581.5,2028916.0,,,3581.5,,,1.0,0.0,DGE.XLON,XLON,2022-10-26T00:00:00+0000
47,3618.5,3640.0,3578.5,3629.5,1625691.0,,,3629.5,,,1.0,0.0,DGE.XLON,XLON,2022-10-25T00:00:00+0000
48,3613.0,3640.5,3581.0,3608.5,1814478.0,,,3608.5,,,1.0,0.0,DGE.XLON,XLON,2022-10-24T00:00:00+0000
49,3580.0,3585.0,3517.0,3580.0,2414749.0,,,3580.0,,,1.0,0.0,DGE.XLON,XLON,2022-10-21T00:00:00+0000
50,3651.5,3651.5,3581.0,3609.0,3324272.0,,,3609.0,,,1.0,0.0,DGE.XLON,XLON,2022-10-20T00:00:00+0000
51,3680.5,3688.5,3640.0,3661.5,2731704.0,,,3661.5,,,1.0,0.0,DGE.XLON,XLON,2022-10-19T00:00:00+0000
52,3706.0,3712.178,3667.5,3680.0,1501134.0,,,3680.0,,,1.0,0.0,DGE.XLON,XLON,2022-10-18T00:00:00+0000
53,3658.0,3687.5,3644.0,3669.0,1646349.0,,,3669.0,,,1.0,0.0,DGE.XLON,XLON,2022-10-17T00:00:00+0000
