Time,AA,BATS.XLON,BP.XLON,CAT,DGE.XLON,FDX,HSBA.XLON,ULVR.XLON,WMT,NYSE,LSE,NYSEQ1,LSEQ1,NYSEQ3,LSEQ3,USA_GDP,GBR_GDP
2022-07-24,6.167090982178736,0.9686894569089555,2.3676059817203887,3.2482675082607493,1.948922082528659,3.2829816552706115,-0.09328614152058767,0.5574361616013102,3.0697716197705116,3.4428588133016635,1.1317353738535818,3.381048889367677,-0.09328614152058767,3.2585451494023365,1.948922082528659,35.78902523253422,-14.3546955013092
2022-07-31,7.493768340011986,-3.31765288437732,2.0975256622055793,5.945777699742205,3.409683966367072,2.077774264938359,0.5465081152335793,2.1240783768455396,-1.1961305503507602,2.952046749136228,0.8773254526451391,-0.2992695738258111,0.5465081152335793,4.800326563017854,3.409683966367072,37.370292705704934,-3.920556443565637
2022-08-07,-0.008805917576582,-2.778489116517291,3.7397960111266837,-1.9600900948406386,1.2317987252098206,1.5300180876632208,3.602643941877015,0.08061626657112075,-0.5424595911707186,-0.14965950672034545,-0.07603473811210737,-0.4830775863758352,3.602643941877015,-0.9533968335647125,1.2317987252098206,41.75186943466418,-15.928432607528942
2022-08-14,6.405401438426561,1.7889283989639404,4.249912372940767,3.436114547396407,-0.41545108755863813,-1.7577147877442134,1.260182963802703,-1.1599391389957914,1.1551338048467086,1.151021696101595,0.1658640921117449,1.7421385505591136,1.260182963802703,1.9004342045686018,-0.41545108755863813,-1.2660575730487622,-15.551647028178383
2022-08-21,0.1269070543768791,3.8772561619908164,3.202488022190453,1.7471530764602283,1.4443846995346066,1.0246856078248712,-1.2106537530266248,0.4998460619012324,5.116824478344695,2.0600795483280976,1.744275754596547,4.533357420054118,-1.2106537530266248,1.5412068361180031,1.4443846995346066,9.589388365751251,3.5074040249424954
2022-08-28,5.224147907310006,0.5314400780552564,3.8536406580876426,-0.8819385125318546,-1.2958765901447622,-4.351006608268015,-2.828510436432652,-0.10677022327140184,-2.4688011509951147,-2.0279908117520895,-0.2849007401347414,-1.6071891471528543,-2.828510436432652,-1.865799145030933,-1.2958765901447622,-3.2744673096736787,-9.260683510382961
2022-09-04,-8.194768126947594,-0.03923431143783018,-1.0571595503150788,-5.111665181234926,-2.275799492620778,-5.163499296258934,0.7187269041177613,-1.2104539202200892,-0.4911864370543917,-4.387399609546716,-1.1266015095842463,-1.4138930359181567,0.7187269041177613,-5.125993540432705,-2.275799492620778,-13.678976862760662,-29.108592070683237
2022-09-11,-0.09697799455210543,0.727152536770781,0.16843223277731578,0.6613712974948172,0.2520180391859528,-2.0113477147857384,-0.20398133873692492,0.6541855549620834,1.9196579635726962,-0.08973265601244229,0.49429787203949527,1.6947265277035495,-0.20398133873692492,-0.07714886266282361,0.2520180391859528,-4.313300177144619,15.12050690885005
2022-09-18,-8.60087650426119,-0.6593519278096704,1.1184876875356187,-0.9140140466280089,-0.17247245166045477,-9.125331313896245,0.004047490555847411,0.9783022804375818,-0.6719261355551787,-4.460972061399604,0.11580834488629232,-1.5407235926233054,0.004047490555847411,-5.24202124918366,-0.17247245166045477,-12.314388433788038,-29.795140761863227
2022-09-25,-15.478087027145227,-0.7122433601370881,-2.5009879528443357,-7.09782862479571,0.18555071167218884,-18.595890410958894,-2.0938170338491213,1.352850553132634,-1.583208650346446,-10.359401463710238,0.11188154146404283,-2.996536714008824,-2.0938170338491213,-12.930536657912238,0.18555071167218884,-1.2506308825562695,-98.53293477860997
2022-10-02,-9.623771158252637,-3.779096967365647,-2.4700325458390626,-2.9814861355449307,0.5806619262479051,-2.907493105221337,-7.779967204530747,-0.24152127381422694,-0.8539359763658272,-2.9077829779857733,-1.3837766707122223,-1.6311877863995905,-7.779967204530747,-2.9275549952869184,0.5806619262479051,11.750740199691357,3748.5393039260152
2022-10-09,12.214770589678569,-0.6137090500475395,5.939109253102459,7.228156220048154,-1.8357415305988223,4.4408068942275225,-1.866268210683586,-2.3259946336869453,-0.18813550106031585,4.7004388901286775,-1.3848461780811339,0.8217928269606878,-1.7497198356369204,5.196127063756517,-1.8357415305988223,-19.667075865786888,137.62823762033548
2022-10-16,-0.3279763857002238,0.15220038267524938,-0.785694617092958,1.322252822470249,-1.9083531123191166,0.060847999852509105,-2.0342286375540697,-0.8550429340707266,-0.01634307380532496,0.4555633866860642,-0.9513200549437606,-0.04458579793715778,-2.130090945037555,0.40926814403570155,-1.9083531123191166,-34.28493468600404,-10.695450333009449
2022-10-23,1.2430989726152752,0.6751769354348403,0.5249546043611275,3.4015768056968376,-0.9190781899428346,-0.7122257746492222,3.049424930059086,0.4422180630481831,3.1274859154162504,1.9002758328029001,0.18874416502421276,2.9571917581909135,3.027999461722164,0.43440409549355685,-0.9190781899428346,11.667681618960213,-29.4042621751756
2022-10-30,2.101765916723841,2.8443275181678995,3.0640538351299096,11.478509500092237,-1.3411848117220626,2.6772457312546516,-5.179330940243155,0.08403514861432537,4.472880585817363,6.283870824449167,0.3257591649700631,4.262167765290337,-0.05580525474345732,5.202874384627609,-1.3411848117220626,40.1423219461537,-79.73375130368413
2022-11-06,-0.3678421108478047,-0.8491990270904859,4.160935870501636,7.080213461299767,1.5171174767940832,-0.5368520945365884,4.622383406502517,2.2378388244957526,0.11934863962781428,2.530914828146469,1.297415744121011,0.07695077920357729,4.000603636912392,1.7793460007170303,1.5171174767940832,-20.647624975315537,-365.88438171259577
2022-11-13,11.040505520252752,-2.4657939814325402,-1.977770038887905,4.68877771124292,0.37557762265263417,6.205304813222945,1.2923039498890176,0.3838531716984228,0.07475653614581468,4.406201036903035,-0.4840056794454428,1.0248113848794205,-1.8790991932207235,5.720141721254057,0.37557762265263417,-16.103284758774837,174.93613434871054
2022-11-20,7.01109370504176,-0.2666897942368962,-1.475878199339764,0.19004975736365282,0.47800023508206557,4.073408624229979,0.8135206532180694,0.9568527015971107,4.373018917445615,2.8293599472926534,0.36778216265505037,4.6242369811090756,-0.4939294006299888,2.843175268739695,0.47800023508206557,-33.09236574909817,22.084366469234773
2022-11-27,0.056763862332687154,1.9392147484673217,1.3597571969469202,1.06692531522794,2.5092610645349955,1.0193931322497907,1.826817139624226,1.6189838630117581,3.260827514169118,1.511254019292596,1.9777308178865693,2.9487507783992006,1.677887259054489,1.034062684129644,2.5092610645349955,12.057550164269504,-30.457198820212696
2022-12-04,1.7168791615657986,1.245468116869275,1.0317072086093892,-0.1220875142739053,1.6547159404302292,1.9783367648375627,2.4520053221820826,1.0280325225803244,0.2533589970542982,0.7189552415004741,1.3379182055976768,0.3919019185245398,2.4175631431244238,1.3298854820835038,1.6547159404302292,23.16325893153024,23.8634884315573
2022-12-11,-4.690894146656499,-0.9794835067616026,-3.9834499757911646,-2.1862742116946055,-0.9935075869553001,-2.9725804392237043,-0.7692307692307665,-0.2676916741025437,-3.0167420307186332,-2.8193172085811735,-0.8538912042963753,-3.1773159071328383,-0.7692307692307665,-2.7333073018352083,-0.9935075869553001,-19.002771706329135,24.295704482697843
2022-12-18,-4.980288283848722,-2.010253355740388,-0.7991809541273098,1.4312360109425493,-2.4416055635346545,0.15133196805576787,-0.27325940947203753,-0.30798348245011375,-2.141474081709349,-0.3233803516582201,-1.4499630703331157,-2.409498413732336,-0.27325940947203753,0.5429974448297958,-2.4416055635346545,64.27831610986713,56.722654451994245
2022-12-25,-0.09237950147481522,1.0290031260854482,2.5477903233259935,2.2889568596682563,-0.9607934294126763,-0.8433863563574007,2.480494945270495,1.4994563435218655,-0.8849818869113291,0.42644268092812965,0.700482091626986,-0.8121202730607346,2.480494945270495,0.1236150665619773,-0.9607934294126763,30.469861941375708,8.649853376053374
2023-01-01,2.3729418444318418,-0.41643388198890907,0.6831598395745875,1.05952764398769,0.11774370208106344,1.526204200622816,1.3872588339595149,0.00999833361106095,-0.8813626657396822,0.8243071474031582,0.009598259390330988,-0.5800331953946913,1.3872588339595149,1.3790183766743347,0.11774370208106344,3.4997148259684474,-70.94033027846076
